URL,U ID,Department,Name,Description,Creation Date,Last Update Date (data),Category,Owner UID,License,Data Provided By,Source Link,api_endpoint,Parent UID,provenance,Owner
https://controllerdata.lacity.org/d/cq3a-ixpm,cq3a-ixpm,Controller,WF 10-30-15,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,10/30/2015 08:54:00 PM +0000,11/05/2020 03:01:00 PM,Purchasing,594h-mv4h,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/cq3a-ixpm.json,pggv-e4fn,official,Controller Galperin
https://data.lacity.org/d/kn7b-bznn,kn7b-bznn,,ADLA BID,"A business improvement district is a geographically defined area within the City of Los Angeles, in which services, activities and programs are paid for through a special assessment which is charged to all members within the district in order to equitably distribute the benefits received and the costs incurred to provide the agreed-upon services, activities and programs. The assessment money is collected by the City or by the County through a special contractual arrangement with the city. Because the assessment funds collected in a given district cannot legally be spent outside of that BID, the City creates a trust fund for each BID, with funds periodically released to support operations.",10/30/2015 06:33:00 PM +0000,11/03/2020 12:39:00 AM,A Prosperous City,x7pj-5r2b,Creative Commons 1.0 Universal (Public Domain Dedication),Department of City Planning,http://clerk.lacity.org/BusinessImprovementDistricts/index.htm,https://data.lacity.org/resource/kn7b-bznn.json,733b-ryrk,community,WendyC
https://data.lacity.org/view/da8d-m535,da8d-m535,,Building and Safety Permit Information,<br><div><br></div>,10/28/2015 06:02:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,cyxz-kxfb,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/da8d-m535.json,yv23-pmwf,official,Lilian Coral
https://data.lacity.org/d/8sh9-7jnp,8sh9-7jnp,,Building and Safety Permit Information,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",10/27/2015 08:52:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,cyxz-kxfb,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/8sh9-7jnp.json,yv23-pmwf,official,Lilian Coral
https://data.lacity.org/d/id5w-vtny,id5w-vtny,,test,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",10/27/2015 02:45:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,77iu-eu5a,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/id5w-vtny.json,yv23-pmwf,community,Jason
https://data.lacity.org/d/q8hd-yp3n,q8hd-yp3n,,Development Plans,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",10/22/2015 04:31:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,gpij-uwxd,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/q8hd-yp3n.json,yv23-pmwf,community,Cole
https://data.lacity.org/d/kmjb-pxsw,kmjb-pxsw,,Bulky Item Call list (1/01/2015-5/31/2015),"Basic 311 call tracking information including date and time of call, type of information requested, how the request was handled, and which departments were notified",10/20/2015 07:19:00 PM +0000,10/18/2016 03:35:00 PM,A Well Run City,8uh2-33vt,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/kmjb-pxsw.json,ukiu-8trj,community,shaerowe
https://controllerdata.lacity.org/d/bxi8-kbed,bxi8-kbed,,Housing Vacancy Rate by Council Districts,,11/04/2015 10:22:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/bxi8-kbed.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/djhp-g2dt,djhp-g2dt,,Crossfit,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/20/2015 01:43:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,i5gb-bz4b,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/djhp-g2dt.json,6rrh-rzua,community,Brian Spann
https://controllerdata.lacity.org/d/gcyr-r5eq,gcyr-r5eq,Controller,Law Enforcement Special Funds,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",10/20/2015 01:26:00 AM +0000,11/13/2020 03:05:00 PM,Audits and Reports,594h-mv4h,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/gcyr-r5eq.json,ej7u-di9z,official,Controller Galperin
https://controllerdata.lacity.org/d/b59w-b7fi,b59w-b7fi,Controller,2015 Budgeted Expenditures,"City Budget, Adjustments and Expenditures since Budget Fiscal Year 2012. Financial data is shown by Budget Fiscal Year.",10/16/2015 11:27:00 PM +0000,11/08/2020 03:31:00 PM,Budget,se84-jbtc,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/b59w-b7fi.json,uyzw-yi8n,official,Controller's Office
https://data.lacity.org/d/gaq4-bvj5,gaq4-bvj5,LAPD,LAPD Crime and Collision Raw Data for 2011,,10/14/2015 10:59:00 PM +0000,06/13/2016 03:50:00 AM,A Safe City,art8-rc4x,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/gaq4-bvj5.json,,official,LAPD OpenData
https://controllerdata.lacity.org/d/3tjw-busw,3tjw-busw,Controller,Revenue Collected in 2015,Budget versus Collected Revenue since Fiscal Year 2012.,10/16/2015 10:52:00 PM +0000,11/08/2020 03:31:00 PM,Revenue,se84-jbtc,Public Domain,Controller's Office,http://www.lacontroller.org/,https://controllerdata.lacity.org/resource/3tjw-busw.json,hfus-a659,official,Controller's Office
https://data.lacity.org/d/nbyu-2ha9,nbyu-2ha9,,Building Permits,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",10/14/2015 04:59:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,xumq-jh63,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/nbyu-2ha9.json,yv23-pmwf,community,Max
https://data.lacity.org/d/pqmm-jeda,pqmm-jeda,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  09,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:10:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/pqmm-jeda.json,6rrh-rzua,community,A Cool Nerd
https://controllerdata.lacity.org/d/5662-zu2k,5662-zu2k,Controller,Vendor List,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,08/19/2015 06:43:00 AM +0000,11/05/2020 03:01:00 PM,Purchasing,mnkj-bu52,Creative Commons Attribution 4.0 International,Controller,http://controller.lacity.org,https://controllerdata.lacity.org/resource/5662-zu2k.json,pggv-e4fn,official,Controller's Office
https://data.lacity.org/d/xnhu-aczu,xnhu-aczu,,LA BUILD PERMITS,"The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.",10/13/2015 02:57:00 PM +0000,11/09/2020 10:19:00 AM,A Prosperous City,kgan-62j2,Creative Commons Attribution 4.0 International,LADBS,https://creativecommons.org/licenses/by/4.0/,https://data.lacity.org/resource/xnhu-aczu.json,yv23-pmwf,community,Jeff_Harms
https://data.lacity.org/d/s2f8-v3rp,s2f8-v3rp,Mayor's Office,Municipal Building Gas Usage,2014 and 2015 Municipal Building Gas Usage,11/02/2015 10:31:00 PM +0000,11/02/2015 10:31:00 PM,A Livable and Sustainable City,cyxz-kxfb,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/s2f8-v3rp.json,,official,Lilian Coral
https://data.lacity.org/d/gxj5-x63r,gxj5-x63r,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District    01,"Listing of all active businesses currently registered with the Office of FinanceA Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:18:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/gxj5-x63r.json,6rrh-rzua,community,A Cool Nerd
https://data.lacity.org/d/itv2-ynar,itv2-ynar,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  04,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:12:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/itv2-ynar.json,6rrh-rzua,community,A Cool Nerd
https://data.lacity.org/d/r2ij-2mpe,r2ij-2mpe,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  06,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:11:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/r2ij-2mpe.json,6rrh-rzua,community,A Cool Nerd
https://data.lacity.org/d/3bd6-fada,3bd6-fada,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  07,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:11:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/3bd6-fada.json,6rrh-rzua,community,A Cool Nerd
https://data.lacity.org/d/wm3i-rtsb,wm3i-rtsb,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  08,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:11:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/wm3i-rtsb.json,6rrh-rzua,community,A Cool Nerd
https://data.lacity.org/d/vn5x-32ih,vn5x-32ih,,apparel,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",09/29/2015 05:35:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,x7pj-5r2b,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/vn5x-32ih.json,6rrh-rzua,community,WendyC
https://data.lacity.org/d/h6kr-yhkj,h6kr-yhkj,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  10,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:10:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/h6kr-yhkj.json,6rrh-rzua,community,A Cool Nerd
https://controllerdata.lacity.org/d/cgk8-tqsq,cgk8-tqsq,,Mean Earnings by Council Districts,,11/04/2015 10:23:00 PM +0000,06/22/2017 11:10:00 PM,,se84-jbtc,Public Domain,U.S. Census ACS,https://www.census.gov/programs-surveys/acs/,https://controllerdata.lacity.org/resource/cgk8-tqsq.json,4ndk-mmc8,official,Controller's Office
https://data.lacity.org/d/kzpb-g7qy,kzpb-g7qy,,#ACoolMap - Tree Map of Active Businesses SUM by NAICS Council District  11,"A Cool Dataset - Total Active Businesses by Council District is a Filterable list of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",10/13/2015 08:10:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,fhyx-gqzd,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/kzpb-g7qy.json,6rrh-rzua,community,A Cool Nerd
